"","text","screen_name","user_id","created_at","favorite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"116","The concert announced #Millionboys: I Love You My Bodyguard, or as GMM Show explained: is more than just a concert, because it's a mini series concert! With #OhmFluke, #KimCop, #KaoUp, Perth and Plan. 

#Thailand https://t.co/BY5oNxGr74","Nasus_24011989","2556198884",2021-03-18 04:40:08,0,0,"D.K.I Jakarta - Indonesia",229,15,NA,"en"
"117","""today was zayn's last concert with-"" https://t.co/mgYWZhk9eU","illicitxhalo","1331354261947445249",2021-03-18 04:40:00,0,0,"dip of louis' collarbones ",1510,1025,NA,"en"
"118","I'm reporting everyone who's gonna remind me that today was 1D's last concert with Zayn <U+0001F603> so don't you dare to try <U+0001F603>","illicitxhalo","1331354261947445249",2021-03-18 03:31:38,2,0,"dip of louis' collarbones ",1510,1025,NA,"en"
"119","@dreamymoonchiId i LOVE that song. the lyrics, the videos of him performing love in their concert: immaculate vibes","blueandcray","1318338013374697472",2021-03-18 04:39:57,1,0,"she/her",7,152,NA,"en"
"120","this concert 1 big hotbox<U+0001F480>","sanstreasures","1013487015524995072",2021-03-18 04:39:56,0,0,"oromia",208,172,NA,"en"
"121","while rewatching nialls little concert might i add. a vibe https://t.co/2IvPgDvrZk","gwensgolden","1326372748243963907",2021-03-18 04:39:54,1,0,"still processing the grammys",1587,1609,NA,"en"
"122","i cant kms i havent seen lucki in concert yet","vxmpxora","1210458153931935745",2021-03-18 04:39:49,0,0,"Miami , FL",1892,1626,NA,"en"
"123","@rareantidote bye i regretted not buying it at the concert so much so when they released it on her website i immediately purchased just to end up wearing it like twice <U+0001F62D><U+0001F62D> twin","swiitener","897528743148867585",2021-03-18 04:39:40,0,0,"<U+0001F1E8><U+0001F1E6>",330,370,NA,"en"
"124","For all the Christian folk out there who want 1.5 hours of an incredibly uplifting concert film about Christ—Go see “Lamb of God” in theaters. It’s amazing!  #LambOfGod","logicokopf","393178231",2021-03-18 04:39:34,0,0,"",81,385,NA,"en"
"125","@johnpavlovitz Led Zeppelin- they were about 15 years before my time for concert going. But goodness what a band. https://t.co/kfhVXVbR3K","DoctorCollette","364095383",2021-03-18 04:39:31,0,0,"Orange County, CA",328,813,NA,"en"
"126","@eibisikseu was this hyuna concert day hahaha","mimosatzuyu","803697069189984257",2021-03-18 04:39:29,0,0,"hot unnie line",1065,937,NA,"en"
"127","Random gc oomf: Who do you want to go to a BTS concert with? 

@OT7Prachi_06 : With Jackson Wang <U+0001F449><U+0001F3FC><U+0001F448><U+0001F3FC> https://t.co/6AIr4aqGNJ","trusfrated_af","1306498474393833472",2021-03-18 04:39:28,2,0,"Perpetual anxiety",605,715,NA,"en"
"128","@gbrlhoyle VIRTUAL GBRL CONCERT PLSSSS","zane4tx","3355516390",2021-03-18 04:39:27,3,0,"",836,496,NA,"en"
"129","I can't fucking wait to go to another @Jessiereyez concert <U+0001F62D>","Kayylifaa","1717450549",2021-03-18 04:39:15,0,0,"",199,124,NA,"en"
"130","@minstrukoi they are! the fact Yunjin always go to Xinyan's concert is so adorable of her. I really love them so much","fanchildsailor","769127232946118656",2021-03-18 04:39:10,1,0,"<U+0001F1F5><U+0001F1ED> ",228,236,NA,"en"
"131","@y8nie About our meet-up that we didn’t know being in the same concert twice! Hahah
and other Seungyoon stuff~ hehe 
Thanks again! <U+2764><U+FE0F>","seungyoontwirls","2844145874",2021-03-18 04:39:06,0,0,"@official_yoon_",912,199,NA,"en"
"132","keep wearing your mask so we can scream out what a shame she's fucked in the head at a taylor swift concert one day","jamiesvisions","1358626902739742721",2021-03-18 04:39:04,1,0,"she/her / 25 / bly manor ",384,586,NA,"en"
"133","@j3ss4k frank ocean has always been my dream concert","ripsapnap","1307055766923128832",2021-03-18 04:38:59,1,0,"they them | 15",2546,981,NA,"en"
"134","<U+0001F644> iHope You dirty hoes let me and my friends be great in this fcking concert","SavageLaaMoody","400804800",2021-03-18 04:38:57,0,0,"",582,513,NA,"en"
"135","@sendthetweet What I look like not taking the opportunity to stream when I have the means to? I might still complain alittle while buyin that ticket but me watchin this concert is absolutely inevitable!!.. yeah nah, I dont think we've streamed at the same time, no. <U+0001F914> https://t.co/U33tYIpcie","TheLoyalShawol","919964238348800000",2021-03-18 04:38:57,1,0,"Jongy's Pearl Aqua Moon",1212,943,NA,"en"
"136","That Justin Bieber Tiny Desk concert is  good good. He was feeling that. https://t.co/ArJSDHUEsE","isag22","20348706",2021-03-18 04:38:55,0,0,"Los Angeles, CA",791,1469,NA,"en"
"137","Grind till you can buyout a whole cudi concert","wusrockincuz","1326066698810585088",2021-03-18 04:38:52,0,0,"city in the country",10,27,NA,"en"
"138","@Shinee091291 On the other hand I want taemin to just get over with e already, these two years with no concert, our kid is being robbed <U+0001F629>
But I'm gonna miss him so bad when he's gone","mommy_rashya","752967865",2021-03-18 04:38:45,0,0,"",200,321,NA,"en"
"139","OMG this was my birthday, I was thinking of them during this moment because it was a few days before their concert here <U+0001F97A> https://t.co/SP5YuthbuP","HQ_kpopfanboy","996974511403687938",2021-03-18 04:38:39,7,6,"sikret",2292,1136,NA,"en"
"140","@cosmicsticks no worries<U+0001F499> i really hope you're able to find the handbell!! i haven't looked recently but in the past i've found a lot of jjong concert merch on buyee/mercari, if that helps!","bluerainwritten","979288937435811845",2021-03-18 04:38:13,0,0,"5hineeworld<U+2606>lotr<U+25AA><U+FE0E>hp<U+25AA><U+FE0E>mdzs/cql",171,182,NA,"en"
"141","do we really get to see 96 in the paralive concert..... i wasnt paying attention at all...... if we do i want to watch","ridleyredkey","1562229547",2021-03-18 04:38:10,0,0,"renos titties",174,539,NA,"en"
"142","So you’re telling me that you could take me out to the movies AND a carnival AND a concert AND a party BUT ALSO a picnic? Damn...bad thing you’re just a book character.","itsmenabanana","1267594062367911936",2021-03-18 04:38:05,0,0,"",15,45,NA,"en"
"143","What to say but listen.  So very inspiring and beautiful. https://t.co/Cw2ROeq8Cc","hoperugo","764732377",2021-03-18 04:38:04,0,0,"san francisco",2850,291,NA,"en"
"144","@BaileyCarlin He def crushed it in this NPR tiny desk concert...what a great stage for artistic expression. A rarity for large musicians...","trueheartwork","1599861031",2021-03-18 04:38:01,0,0,"Milwaukee, Wisconsin",138,1407,NA,"en"
"145","BIGHIT LABELS FAMILY CONCERT PLS https://t.co/NHj3PiwNUn","yoongiwonyy","1019917324629860352",2021-03-18 04:37:59,0,0,"balcem garis keras",942,1096,NA,"en"
"146","@everywhereist @MHPoison1 My son is a concert cellist. It's not a gun.  As far as I know Beethoven didn't shoot anyone.  Oh, but then there's that play ""Hamilton"".  Hmmm","mike_wm_krafka","16050992",2021-03-18 04:37:54,0,0,"East Providence, RI",245,628,NA,"en"
"147","okay but after the izone concert i wont be satisfied without full acoustic versions of all those songs","JediMasterTzuyu","1188727995277529088",2021-03-18 04:37:53,0,0,"",7,190,NA,"en"
"148","I need a goddamn country concert in my life soon.","SMWLADGBP","1346266394",2021-03-18 04:37:52,1,0,"Redondo Beach, CA",656,529,NA,"en"
"149","Just found out I have to make time to watch this @U2 concert sometime in the next 40 hours while it's free on YouTube: https://t.co/fzzmvP6A79","deliriousguy","14129874",2021-03-18 04:37:44,0,0,"St Paul, MN",811,834,NA,"en"
"150","I'm also freaking out about not getting a ticket for SHINee's concert <U+0001F631><U+0001F631><U+0001F631>","LindyRocha","700162928",2021-03-18 04:37:38,0,0,"she/her",246,473,NA,"en"
"151","HAHAHAHHA I HAVENT BEEN TO ANY GOOD CONCERT https://t.co/T2MejVVsk6","selfishmaya","1353774578863116289",2021-03-18 04:37:30,0,0,"she / her",816,788,NA,"en"
"152","last time i was happy on stan twt was mots one concert and bts on jimmy fallon week.","iKissYouSuga","1357532407709143042",2021-03-18 04:37:26,1,0,"i love jungkook only! cbyf :) ",205,238,NA,"en"
"153","Brilliant, they are basically doing EDC every weekend.

They will be busy, Incredibly busy.

If they have a solid operations team and great SOP’s they can put festivals out of business in Vegas. https://t.co/2cfLaeV7db","gregoryrre","16703430",2021-03-18 04:37:20,0,0,"Las Vegas, NV",210,1363,NA,"en"
"154","I just remembered the tickets for the concert go up soon FUCK okay","quiggless","2736114468",2021-03-18 04:37:18,0,0,"Margarita Ville",146,456,NA,"en"
"155","@lyjnct concert...pleas","ARLIVI_","1096889711635906561",2021-03-18 04:37:02,0,0,"BLM // ACAB",65,300,NA,"en"
"156","@5vote  
I'm looking forward to seeing the concert broadcast by ARASHI on December 31st.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 Kaito
 One Love: Reborn
 
 <U+5C71>GO84 THU<U+2464>0318-2","yamakaze_okur5","1352942611992965120",2021-03-17 23:10:04,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"157","@5vote  
Thank you for ARAFES2020. I'm looking forward to seeing the concert broadcast by ARASHI on December 31st.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 Turning Up
 
 <U+5C71>GO79 THU<U+2464>0318-2","yamakaze_okur5","1352942611992965120",2021-03-17 22:45:01,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"158","@5vote  We are looking forward to seeing the concert broadcast by ARASHI on December 31st. 
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 Up to you
 Love so sweet
 
 <U+5C71>GO41 THU<U+2464>0318-2","yamakaze_okur5","1352942611992965120",2021-03-17 21:45:02,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"159","@5vote  Thank you for ARAFES2020. I'm looking forward to seeing the concert broadcast by ARASHI on December 31st.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 Turning Up
 
 A79 THU<U+2464>0318-2","yamakaze_okur5","1352942611992965120",2021-03-18 01:10:02,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"160","`@5vote  ARASHI's concert is so great. Recently ARAFES2020 was very wonderful.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 
 A77 THU<U+2464>0318-2","yamakaze_okur5","1352942611992965120",2021-03-18 01:00:05,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"161","@5vote  
ARASHI's concert is so wonderful. Jun who is member of ARASHI produce their concert.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 One Love
 
 <U+5C71>GO73 THU<U+2464>0318-1","yamakaze_okur5","1352942611992965120",2021-03-17 21:37:02,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"162","@5vote  ARASHI's concert is so great. Recently ARAFES2020 was very wonderful.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 
 A31 THU<U+2464>0318-3","yamakaze_okur5","1352942611992965120",2021-03-18 04:25:03,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"163","@5vote  ARASHI's concert is so wonderful. Jun who is member of ARASHI produce their concert.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 One Love
 
 A27 THU<U+2464>0318-2","yamakaze_okur5","1352942611992965120",2021-03-18 04:05:02,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"164","@5vote  ARASHI's concert is so great. Recently ARAFES2020 was very wonderful.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 
 A76 THU<U+2464>0318-2","yamakaze_okur5","1352942611992965120",2021-03-18 00:55:02,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"165","@5vote  
ARASHI's concert is so great. Recently ARAFES2020 was very wonderful.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 
 <U+5C71>GO76 THU<U+2464>0318-2","yamakaze_okur5","1352942611992965120",2021-03-17 22:30:02,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"166","@5vote  Thank you for ARAFES2020. I'm looking forward to seeing the concert broadcast by ARASHI on December 31st.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 Turning Up
 
 A33 THU<U+2464>0318-3","yamakaze_okur5","1352942611992965120",2021-03-18 04:37:02,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"167","@5vote  
ARASHI's concert is so great. Recently ARAFES2020 was very wonderful.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 
 <U+5C71>GO77 THU<U+2464>0318-2","yamakaze_okur5","1352942611992965120",2021-03-17 22:37:03,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"168","@5vote  ARASHI's concert is so great. Recently ARAFES2020 was very wonderful.
 
 REQUEST @arashi5official @MTV #FridayLivestream
 
 ARASHI
 Party Starters
 Whenever You Call
 IN THE SUMMER
 Turning Up
 A-RA-SHI: Reborn
 Up to you
 
 A30 THU<U+2464>0318-3","yamakaze_okur5","1352942611992965120",2021-03-18 04:20:01,0,0,"<U+4ECA><U+304B><U+3089><U+59CB><U+3081><U+3066><U+307F><U+308C><U+3070><U+3044><U+3044><U+3058><U+3083><U+306A><U+3044>",625,709,NA,"en"
"169","wish i could’ve gone to concert tnn rip","Lauratheflower","987522842",2021-03-18 04:36:56,0,0,"in the clouds",658,340,NA,"en"
"170","March 18, 2015 was the last ot5 one direction concert in Hong Kong <U+0001F62D> @onedirection https://t.co/fY1s5yUbVD","M_MendesStyles","861952662362664960",2021-03-18 04:36:50,0,0,"ot5 one direction",928,918,NA,"en"
"171","how on earth do I justify spending $50 on a probable one hour concert in the middle of the night","aguszted","4246669534",2021-03-18 04:36:50,0,0,"<U+0001F4CC> yokohama",104,173,NA,"en"
"172","<U+0001F602><U+0001F602><U+0001F602> having EDC in my classroom rn w the lights dimmed blasting Swedish House Mafia. 

Maintenance came in and said “sounds like a concert in here” 
I’ll come back when you leave <U+0001F480>","brian_villan","2521847082",2021-03-18 04:36:48,1,0,"",849,461,NA,"en"
"173","@joffreyepstein @CanAditude You don't have the right to go to a concert or nightclub, if the host doesn't want you there without a mask. 

You do have the right, however, to die mad about it.","zigzorbo","780496295882612740",2021-03-18 04:36:44,0,0,"",3,50,NA,"en"
"174","It’s an online concert ticketing~ why am I that nervous <U+3160><U+3160> !???","iloveviewsh","989367710",2021-03-18 04:36:36,17,3,"<U+C624><U+B7AB><U+B3D9><U+C548> <U+BE5B><U+B098><U+B77C> 2008W + SWJ",9533,84,NA,"en"
"175","been watching bts concert clips on yt all night why have i done this to myself https://t.co/PnaGNKWmuQ","koocorekatie","1112184027451142149",2021-03-18 04:36:36,0,0,"i rt a lot ",41,170,NA,"en"
"176","I just need to go back to a Guns n roses concert","con_gaa","1066840105481117696",2021-03-18 04:36:28,0,0," Paris, France",2581,412,NA,"en"
"177","@believeinhope19 my fave memory of him is when i first saw him in a video when bts were having a concert and i saw him holding a fans hand and then my heart did a thing :)","butterflytete","1251014965139365888",2021-03-18 04:36:24,0,0,"<U+2093>°. <U+0B6D> °<U+25CB><U+25E6>° she!they °<U+25E6><U+25CB>° <U+0B67> .°<U+2093>",169,1152,NA,"en"
"178","Watch Justin Bieber Sings His new song ""peaches"" at Tiny Desk (Home) Concert 
#Justice 
#Rewan2Roxi 

https://t.co/BFhTWvKM8L","Rewan2Roxi","963356884752306176",2021-03-18 04:36:24,0,0,"Bieberland",879,41,NA,"en"
"179","[LIVE]  Fia In Concert https://t.co/UYGvFsbp4T via @YouTube","SandraAinsley1","1369071647441907712",2021-03-18 04:36:21,0,0,"",0,0,NA,"en"
"180","I just had a R&amp;B concert driving home from work and atp i might as well start my singing career now <U+0001F602><U+0001F602>","__TaylorJanay","391579525",2021-03-18 04:36:18,0,0,"",510,299,NA,"en"
"181","@AlecBenjamin oi dumb bitch listen up do a virtual concert 

sent with fireworks","lMNOTACYNIC","921211393566580736",2021-03-18 04:36:14,1,0,"she/her <U+2606> 22 ",175,199,NA,"en"
